43928|lyonization
100534|androgenic zone1
100211|lyonization
1582|Bruton agammaglobulinemia
43305|steroid sulfatase deficiency
25904|X-linked lymphoproliferative syndrome
88410|Duncan disease
88410|Duncan syndrome
88410|lymphoproliferative syndrome
88410|X-linked lymphoproliferative disease
89053|Duncan disease
89053|Duncan syndrome
89053|lymphoproliferative syndrome
89053|X-linked lymphoproliferative disease
60172|Kennedy disease
100227|radiograph
100227|roentgen ray
26553|roentgenometry
100100|xanthelasma palpebrarum
100102|xanthelasma
100102|xanthoma palpebrarum
100104|carotenemia
100107|xanthosine 5′-monophosphate
100110|xanthosine 5′-monophosphate
64177|hypoxanthine oxidase
64177|Schardinger enzyme
100111|xanthosine
100113|xanthiuria
100113|xanthuria
100114|rufous albinism
100115|xanthinuria
100117|pleomorphic xanthoastrocytoma
100119|xanthochromic
100120|xanthoderma1
100120|yellow disease
100120|yellow skin1
100121|xanthochromatic
100122|xanthochromia
100122|yellow skin2
100133|xanthomatosis
100134|xanthelasma palpebrarum
100137|xanthoma tuberosum simplex
100138|xanthoma tuberosum
100140|lipid granulomatosis
100140|lipoid granulomatosis
100140|xanthoma multiplex
100151|lutein2
100151|luteol
100151|luteole
100155|yellow vision
100156|canadine
100157|xanthine ribonucleoside
100158|xanthidylic acid
100158|xanthine nucleotide
100158|xanthylic acid
100163|xanthinuria
100166|xanthosine 5′-monophosphate
100175|xenogenic2
100175|xenogenous2
38241|xenograft
38241|xenogenic2
100176|xenogeneic
100176|xenogeneic graft
100176|xenogenous1
100177|xenogenic1
100177|xenogeneic
100178|heterograft
100178|heterologous graft
100178|heteroplastic graft
100178|xenogeneic graft
100193|xeroradiograph
100194|xeroradiography
100195|xerophthalmia
100200|conjunctivitis arida
100200|xeroma
100200|xerophthalmus
100201|xerophthalmia
100202|xerogram
100203|xerography
46808|keratomalacia
46480|symphysis xiphosternalis
46480|synchondrosis xiphosternalis
100214|xiphoid process
4232|costoxiphoid angle
100217|xiphoidalgia
100218|ensiform
100218|gladiate
100218|mucronate
14779|xiphoid process
72370|processus xiphoideus
72370|ensiform process
72370|ensisternum
72370|metasternum
72370|mucro sterni
72370|xiphisternum
72370|xiphoid cartilage
100219|xiphodynia
89055|Turner syndrome
88412|Turner syndrome
89056|Klinefelter syndrome
88413|Klinefelter syndrome
100236|xylol
100238|dimethylphenol
100241|xylulose reductase
100244|pyroxylin
100245|xylulose
100246|dimethylbenzene
100246|xylene
100249|uridine diphosphoxylose
30560|styptic collodion
100250|xyloketose
100252|xylitol dehydrogenase
