29581|α-dextrin endo-1
29581|6-α-glucosidase
31777|resistance plasmids
31777|under plasmid
69452|resistance plasmids
32735|tularemia
33166|Shope fibroma
99009|Shope fibroma virus
99010|myxomatosis virus
74745|hydrophobia
37498|rabies immunoglobulin
43746|rabies immune globulin (human)
31278|bilateral medial orbital ecchymoses
3876|cirsoid aneurysm
39732|cirsoid aneurysm
74759|spinal
74760|lumbar puncture
74761|spinal
74762|spinal
74765|lumbar puncture
74767|rachipagus
74768|spinal paralysis
74769|rachitome
74770|laminotomy
74771|rachiopagus
74772|vertebral column
74774|merorachischisis
74775|holorachischisis
74776|rickety
78986|beading of the ribs
74777|rickets
74778|rachitis intrauterina
74778|rachitis uterina
74781|rachitis fetalis
74782|osteomalacia
74785|rachiotome
74789|root amputation
74794|radialis
7398|arteria radialis
11460|margo radialis antebrachii
11460|lateral border of forearm
11460|margo lateralis antebrachii
12957|tendinous sheath of flexor pollicis longus muscle
7399|arteria collateralis radialis
49726|radial collateral ligament of elbow joint
49727|ligamentum collaterale radiale articulationis cubiti
49727|lateral ligament of elbow
49727|radial collateral ligament
49728|ligamentum collaterale carpi radiale articulationis radiocarpalis
49728|external collateral ligament of wrist
49728|lateral ligament of wrist
28629|eminentia carpi radialis
57035|flexor carpi radialis (muscle)
35102|fossa radialis humeri
38580|sulcus nervi radialis
38580|groove for radial nerve
38580|musculospiral groove
38580|spiral groove
39389|caput radiale musculi flexoris digitorum superficialis
7400|radialis indicis artery
59543|nervus radialis
59543|musculospiral nerve
60213|musculospiral paralysis
61186|incisura radialis
65991|lateral part of posterior (extensor) compartment of forearm
7402|arteria recurrens radialis
7402|recurrent radial artery
79907|radial sclerosing lesion
48949|radial scar
90144|de Quervain disease
94727|tuberositas radii
94727|bicipital tuberosity
94727|tuber radii
94727|tuberosity of radius
97456|venae radiales
74795|radial1
7401|arteria radialis indicis
7401|arteria volaris indicis radialis
7401|radial index artery
44974|luminous intensity
48484|stratum radiatum
49730|ligamentum carpi radiatum
49730|radiate ligament of wrist
21535|corona radiata
48485|stratum radiatum membranae tympani
49729|radiate ligament of head of rib
49731|ligamentum capitis costae radiatum
49731|ligamentum radiatum
49731|radiate ligament
49731|stellate ligament
49733|radiate carpal ligament
49732|ligamenta sternocostalia radiata
74799|radiation3
74800|acoustic radiation
74801|radiation of corpus callosum
74802|inferior thalamic peduncle
74803|optic radiation
74804|pyramidal radiation
74805|anterior thalamic radiation
74806|central thalamic radiation
74807|posterior thalamic radiation
74808|radiatio
58241|radiation myelopathy
58310|radiation myelitis
74819|radiatio corporis callosi
62597|radiotherapist
62599|radiotherapy
62599|therapeutic radiology
70661|radiation sickness
81735|radiation poisoning
74845|free radical
53093|tympanomastoidectomy
75058|roots of trigeminal nerve
75058|under root
75061|pelvic splanchnic nerves
75061|under nerve
74852|rhizotomy
22441|apical periodontal cyst
33388|root filaments
73932|root pulp
74857|rhizotomy
74858|radiculopathy
74862|rhizomeningomyelitis
74863|myeloradiculopathy
74865|radiculitis
74867|root amputation
75024|radii of lens
75025|hand rays
75025|under ray
75023|radii lentis
75023|lens stars1
75023|lens sutures
75026|foot rays
75026|under ray
74870|radioactive
74870|radius
74871|radio-2
19997|decay constant
90761|(null)I uptake test
92034|labeled thyroxine
92034|radiolabeled thyroxine
92034|radiothyroxin
74877|autoradiography
7774|wrist joint
46426|wrist joint
74885|pelvimetry
74895|radiopaque
74896|radiopacity
74912|roentgenogram
74912|roentgenograph
74912|x-ray3
81367|tram lines
81367|under line
74932|roentgenography
2007|iodinated(null)I serum albumin
92035|radioactive thyroxine
83611|physiologic sphincter
74964|diagnostic radiology
74974|roentgenometer
3955|radionuclide ventriculography
3995|scintigraphic angiography
98152|radionuclide angiocardiography
74982|radiodensity
74984|radiodense
76904|brachioradial reflex
74990|radiotelemetering capsule
14092|radiopill
75008|radiation oncologist
75009|radiation oncology
75013|radioactive thyroxine
25192|articular disc of distal radioulnar joint
87605|syndesmosis radioulnaris
87605|middle radioulnar joint
75019|root amputation
91391|teleradium therapy
75021|radio-3
75027|root1
75027|root of tooth
75028|accessory root of tooth
75029|anterior root of spinal nerve
75030|pedicle of arch of vertebra
75031|parasympathetic root of ciliary ganglion
75032|buccal root of tooth
75033|clinical root of tooth
75034|cranial root of accessory nerve
75035|root of tooth
75036|distal root of tooth
75037|posterior root of spinal nerve
75038|nerve of pterygoid canal
75039|inferior root of ansa cervicalis
75040|cochlear root of cranial nerve VIII
75041|greater petrosal nerve
75042|lateral root of median nerve
75043|lateral root of optic tract
75044|root of tongue
75045|nasociliary root of ciliary ganglion
75046|medial root of median nerve
75047|medial root of optic tract
75048|root of mesentery
75049|mesial root of tooth
75050|mesiobuccal root of tooth
75051|mesiolingual root of tooth
75052|anterior root of spinal nerve
75053|motor root of trigeminal nerve
75054|root of nose
75055|nasociliary root of ciliary ganglion
75056|root of facial nerve
75057|parasympathetic root of ciliary ganglion
75059|parasympathetic root of ciliary ganglion
75062|parasympathetic root of ciliary ganglion
75063|lesser petrosal nerve
75060|chorda tympani
75064|root of penis
75065|hair root
75066|posterior root of spinal nerve
75067|root of lung
75068|nasociliary root of ciliary ganglion
75069|sensory root of pterygopalatine ganglion
75070|sensory root of sublingual ganglion
75071|sensory root of submandibular ganglion
75072|posterior root of spinal nerve
75073|sensory root of trigeminal nerve
75074|spinal root of accessory nerve
75075|superior root of ansa cervicalis
75076|vestibular root
75077|sympathetic root of ciliary ganglion
75078|sympathetic root of otic ganglion
75079|sympathetic root of sublingual ganglion
75080|sympathetic root of submandibular ganglion
75081|root of nail
75082|anterior root of spinal nerve
75083|vestibular root
75087|gossypose
75087|melitose
75087|melitriose
58526|Kearns-Sayre syndrome
25747|pulmonary anthrax
25748|pulmonary anthrax
90764|(null)I uptake test
61986|optokinetic nystagmus
87450|glaucomatous halo2
75096|crackle
70185|conformational map
75141|pontine arteries
75141|under artery
75142|anterior superior alveolar branches of superior alveolar nerve
75142|under branch
75143|posterior superior alveolar branches of maxillary nerve
75143|under branch
75151|anterior rami of cervical nerves
75152|anterior rami of lumbar nerves
75153|anterior rami of sacral nerves
75154|anterior rami of thoracic nerves
75167|articular branches
75167|under branch
75173|atrial branches
75173|under branch
75176|anterior auricular branches of superficial temporal artery
75176|under branch
75186|bronchial branches
75186|under branch
75187|intrasegmental bronchi
75187|under bronchus
75188|buccal branches of facial nerve
75188|under branch
75189|calcaneal branches
75189|under branch
75190|lateral calcaneal branches of sural nerve
75190|under branch
75191|medial calcaneal branches of tibial nerve
75191|under branch
75193|branches to internal capsule
75193|genu
75193|branches to internal capsule
75193|posterior limb
75193|rami cruris posterioris capsulae internae
75193|rami genus capsulae internae
75193|rami partis retrolentiformis capsulae internae
75193|branches to internal capsule
75193|retrolentiform limb
75195|capsular branches of renal artery
75195|under branch
75194|capsular branches of intrarenal arteries
75194|under branch
75196|inferior cervical cardiac branches of vagus nerve
75196|under branch
75197|superior cervical cardiac branches of vagus nerve
75197|under branch
75198|thoracic cardiac branches of thoracic ganglia
75198|under branch
75199|thoracic cardiac branches of vagus nerve
75199|under branch
75201|caroticotympanic arteries (of internal carotid artery)
75201|under artery
75211|celiac branches of posterior vagal trunk
75211|under branch
75212|celiac branches of posterior vagal trunk
75212|under branch
75213|anteromedial central branches
75213|under branch
75217|choroid branches
75217|under branch
75218|posterior choroidal branches of posterior cerebral artery
75218|under branch
75231|clivus branches of cerebral part of internal carotid artery
75231|under branch
75269|white rami communicantes
75270|sensory root of sublingual ganglion
75354|sensory root of submandibular ganglion
75271|gray rami communicantes
75248|communicating branches of auriculotemporal nerve with facial nerve
75248|under branch
75260|communicating branches of lingual nerve with hypoglossal nerve
75260|under branch
75265|white rami communicantes
75279|rami capsulae internae
75280|anterior cutaneous branches of femoral nerve
75280|under branch
75281|thoracoabdominal nerves
75281|under nerve
75282|medial cutaneous nerve of leg
75299|dental branches
75299|under branch
75302|inferior dental branches of inferior dental plexus
75302|under branch
75303|inferior dental branches of inferior dental plexus
75303|under branch
75304|superior dental branches (of superior dental plexus)
75304|under branch
75305|superior dental branches (of superior dental plexus)
75305|under branch
75318|dorsal branches of first and second posterior intercostal artery
75318|under branch
75324|dorsal branches of the posterior intercostal arteries 3–11
75324|under branch
75323|dorsal branches of the lumbar arteries
75323|under branch
75319|dorsal branch of the subcostal artery
75317|dorsal branches of first and second posterior intercostal artery
75317|under branch
75320|dorsal lingual branches of lingual artery
75320|under branch
75321|dorsal branch of the ulnar nerve
75327|dorsal branches of the posterior intercostal veins 4–11
75327|under branch
75329|duodenal branches of anterior superior pancreaticoduodenal artery
75329|under branch
75330|duodenal branches of posterior superior pancreaticoduodenal artery
75330|under branch
75331|omental branches
75331|under branch
75332|esophageal branches
75332|under branch
75333|esophageal branches of the thoracic aorta
75333|under branch
75334|esophageal branches of the left gastric artery
75334|under branch
75335|esophageal branches of the inferior thyroid artery
75335|under branch
75336|esophageal branches of thoracic ganglia
75336|under branch
75337|esophageal branches of the thoracic aorta
75337|under branch
75338|esophageal branches
75338|under branch
75339|esophageal branches of the recurrent laryngeal nerve
75339|under branch
75340|esophageal branches of the vagus nerve
75340|under branch
75343|branches of lingual nerve to isthmus of fauces
75343|under branch
75353|glandular branches of submandibular ganglion
75353|under branch
75356|sensory root of pterygopalatine ganglion
75357|branches of internal carotid artery to trigeminal ganglion
75357|under branch
