68995|pilus2
43233|Nomina Anatomica
43267|ichorrhemia
43347|minimal infecting dose
43350|HIDA
43368|ego
80240|idiopathic hypercalcemia of infants
43410|idiotope
8691|antiidiotype antibody
43414|sugar
97262|jejunal and ileal veins
7146|common iliac artery
7146|deep circumflex iliac artery
7146|external iliac artery
7146|internal iliac artery
7146|superficial circumflex iliac artery
83767|anterior inferior iliac spine
83767|anterior superior iliac spine
83767|posterior inferior iliac spine
83767|posterior superior iliac spine
97264|common iliac vein
97264|external iliac vein
97264|internal iliac vein
97264|deep circumflex iliac vein
97264|superficial circumflex iliac vein
43483|iliacus (muscle)
43489|iliocostalis (muscle)
43495|conjoined twins
43495|under twin
32027|iliopectineal arch
43501|conjoined twins
43501|under twin
43504|conjoined twins
43504|under twin
43541|Ilosvay reagent
43544|SPECT
43544|MRI
43544|CT
43581|image
43599|imaging
43599|radiology
43614|Imerslünd-Grasbeck syndrome
43629|carboxamide
43637|Imlach fat-pad
42599|allergy
55314|immersion
43644|admittance
43644|impedance
9424|cast2
44455|allergic reaction
65102|immunologic tolerance
91807|isoimmune neonatal thrombocytopenia
43681|adjuvant2
43696|immune complex
55316|immunofluorescence
35770|Fungi Imperfecti
84278|anamorph
96416|poliovirus vaccines2
43934|assimilation
43939|inborn error of metabolism
71938|breech presentation
96838|dependent variable
38045|indifferent genitalia
90590|fluorescent antibody technique
40548|inguinal hernia
90588|Prausnitz-Küstner reaction
44277|induction
26011|psychosis
7168|left pulmonary artery
7168|right pulmonary artery
51756|gluteal lymph nodes
41555|lateral ventricle
7158|left pulmonary artery
7159|left pulmonary artery
7159|right pulmonary artery
32201|occipitofrontal fasciculus
51758|pancreatic lymph nodes
51759|pancreaticoduodenal lymph nodes
70696|inferior pole of kidney
70696|lower pole of testis
7166|segmental arteries of kidney
44498|subcortical
37137|laryngeal glands
44516|infranatant fluid
52780|orbital margin
50215|infrared
75991|infrared
97289|intersegmental vein
44524|infraspinatus (muscle)
44563|Ingelfinger rule
44567|Ingrassia process
35020|lateral inguinal fossa
35020|medial inguinal fossa
69855|superficial inguinal lymph nodes
69855|under lymph node
16535|gene
1684|initiation
44723|traumatic cervical discopathy
44764|inorganic compound
65273|inquiline
44805|criminal insanity
65889|middle cerebral artery
91363|insulin coma treatment
44951|integration3
44986|interarch distance
44989|asterion
94513|subfornical organ
35027|area intercondylaris anterior tibiae
35027|area intercondylaris posterior tibiae
7178|anterior intercostal branches of internal thoracic artery
7178|under branch
7178|first and second posterior intercostal arteries
7178|posterior intercostal arteries 3–11
7178|supreme intercostal artery
97294|anterior intercostal veins
97294|posterior intercostal veins
97294|supreme intercostal vein
97294|left superior intercostal vein
45017|intercostobrachial nerves
45017|under nerve
45019|intercostobrachial nerves
45019|under nerve
86748|suppressor mutation2
45079|gonion
45088|lymphokine
45088|cytokine
7181|interlobular arteries of liver
7181|cortical radiate arteries
65892|intermediate part of adenohypophysis
65892|intermediate part of male urethra
45121|intermediolateral nucleus
32664|intermittent malaria
47775|medullary laminae of thalamus
15671|pillar cells
81430|root sheath
95711|International System of Units
11413|interosseous border of fibula
11413|interosseous border of radius
11413|interosseous border of tibia
11413|interosseous border of ulna
45163|muscle
17867|interpeduncular fossa
35029|interpeduncular cistern
45200|interspinales (muscles)
45200|under muscle
61494|amygdaloid body
37141|interstitial cells
37141|under cell
61495|anterior hypothalamic area
45207|intertransversarii (muscles)
45207|under muscle
38529|anterior interventricular sulcus
38529|posterior interventricular sulcus
7193|ileal arteries
7193|jejunal arteries
79036|malrotation
45266|ileum
45267|jejunum
45268|rectum
45271|tunica intima
9338|intraaortic balloon pump
39806|intracranial hemorrhage
65900|vertebral artery
86749|suppressor mutation2
45376|intraparietal sulcus
19780|intrapsychic
92652|bell clapper deformity
45486|construct2
45497|inversion
23157|familial goiter
23158|familial goiter
45592|anion exchange
45592|cation exchange
45592|ion exchange chromatography
45593|anion exchanger
45593|cation exchanger
77550|ion exchange
77550|ion exchanger
45651|poliovirus vaccines
45651|under vaccine
45656|irido-
65907|retina
44652|irreversible inhibition
45760|Irvine-Gass syndrome
8453|Volkmann contracture
61164|greater sciatic notch
61164|lesser sciatic notch
45782|ischiocavernous (muscle)
45786|muscle
45790|conjoined twins
45790|under twin
45792|conjoined twins
45792|under twin
45808|Luna-Ishak stain
45809|Ishihara test
45833|amyl
45840|butane
45843|butyric acid
19534|cyclic compound
45930|naphthol
45939|amyl
45940|isopeptide bond
45950|prenylation
45955|butyl alcohol
46096|Ito cells
46096|under cell
46095|Ito nevus
46095|hypomelanosis of Ito
46110|Ivemark syndrome
46115|intravenous urography
46116|Ivy loop wiring
46116|Ivy bleeding time test
64297|Φ
64295|π
40158|α′ hemolysis
91122|hemoglobin H
19439|α-keto acid dehydrogenase
40159|β hemolysis
42110|β-hydroxypropionic aciduria
37487|component of complement
